response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3043
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3044
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3046
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3048
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3049
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3050
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3052
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3054
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3055
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3057
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3059
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3060
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3062
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3064
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3065
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3066
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3068
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3069
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3070
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3071
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3073
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3075
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3077
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3077
0.0006,0.0000,0.0000,0.0000,0.0006,0.0000,200,0.3082
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3080
0.0007,0.0000,0.0000,0.0000,0.0007,0.0000,200,0.3083
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.3084
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.3085
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3086
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3087
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3088
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3088
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3090
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3092
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3093
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3095
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3097
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3098
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3100
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3102
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3104
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3105
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3106
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3108
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3110
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3111
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3113
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3115
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3117
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3118
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3119
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3122
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3123
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3124
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3125
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3127
0.0013,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3128
0.0013,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.3129
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3131
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3134
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3135
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3137
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3138
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3141
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3142
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3143
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3145
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3146
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3148
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3150
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3151
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3153
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3154
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3155
0.0012,0.0000,0.0000,0.0000,0.0011,0.0001,200,0.3157
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3159
0.0014,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.3159
0.0014,0.0000,0.0000,0.0000,0.0014,0.0000,200,0.3160
0.0015,0.0000,0.0000,0.0000,0.0015,0.0000,200,0.3161
0.0015,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.3163
0.0013,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.3166
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3169
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3171
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3173
0.0013,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3174
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3177
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3178
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3179
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3181
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3183
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3185
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3186
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3188
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3190
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3191
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3193
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3195
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3196
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3197
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3199
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3200
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3201
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3203
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3204
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3206
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3207
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3209
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3211
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3213
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3214
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3215
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3217
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3218
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3219
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3221
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3222
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3223
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3225
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3226
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3228
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3230
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3231
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3232
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3235
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3236
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3238
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3239
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3241
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3242
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3244
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3245
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3247
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3248
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3250
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3251
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3253
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3255
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3257
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3259
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3260
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3261
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3262
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3264
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3266
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3267
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3269
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3270
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3272
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3274
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3276
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3277
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3279
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3280
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3281
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3283
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3285
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3286
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3287
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3289
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3291
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3292
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3294
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3295
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3296
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3298
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3300
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3301
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3303
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3305
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3306
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3307
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3308
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3310
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3311
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3313
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3314
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3316
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3317
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3318
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3319
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3321
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3323
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3324
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3326
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3328
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3329
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3331
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3332
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3333
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3334
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3337
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3338
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3340
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3342
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3344
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3345
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3346
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3348
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3349
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3351
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3352
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3355
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3356
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3357
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3359
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3360
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3361
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3362
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3364
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3366
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3367
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3369
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3370
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3372
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3373
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3375
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3376
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3379
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3380
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3381
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3382
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3384
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3385
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3387
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3389
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3390
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3391
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3392
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3394
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3396
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3398
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3399
0.0013,0.0000,0.0000,0.0000,0.0013,0.0000,200,0.3400
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3402
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3404
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3406
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3407
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3410
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3411
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3413
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3414
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3416
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3417
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3419
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3421
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3422
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3424
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3425
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3427
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3428
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3430
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3432
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3433
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3435
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3437
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3438
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3440
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3441
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3443
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3445
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3446
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3447
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3449
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3450
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3452
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3454
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3456
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3457
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3459
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3460
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3462
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3463
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3465
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3466
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3469
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3470
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3472
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3474
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3475
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3476
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3478
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3480
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3482
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3484
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3485
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3487
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3488
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3490
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3491
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3492
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3494
0.0009,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.3495
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3497
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3498
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3499
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3500
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3501
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3503
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3504
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3506
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3508
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3509
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3511
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3513
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3515
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3516
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3518
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3519
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3520
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3522
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3524
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3526
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3527
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3529
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3530
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3532
0.0008,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.3534
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3535
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3536
0.0011,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3537
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3539
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3540
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3541
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3542
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3544
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3545
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3548
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3550
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3551
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3553
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3554
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3555
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3556
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3558
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3559
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3561
0.0010,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3562
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3563
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3565
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3566
0.0012,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3567
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3568
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3570
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3572
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3573
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3575
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3577
0.0009,0.0000,0.0000,0.0000,0.0008,0.0000,200,0.3579
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3580
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3582
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3583
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3584
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3585
0.0009,0.0000,0.0000,0.0000,0.0009,0.0000,200,0.3587
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3587
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3589
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3591
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3592
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3593
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3595
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3596
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3597
0.0012,0.0000,0.0000,0.0000,0.0012,0.0000,200,0.3599
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3602
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3603
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3605
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3606
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3607
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3609
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3611
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3612
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3613
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3615
0.0010,0.0000,0.0000,0.0000,0.0010,0.0000,200,0.3616
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3617
0.0011,0.0000,0.0000,0.0000,0.0011,0.0000,200,0.3619
